UserID,total_courses,avg_spending,avg_course_rating,diversity_score,learning_depth_index,beginner_ratio,enrollment_frequency,category_concentration,n_categories,recency_days,preferred_category_enc,preferred_level_enc
P0251,4,631.8625000000001,4.225,3,0.25,0.5,0.004920049200492005,0.625,3,331,1,2
P0252,20,771.722,4.3149999999999995,6,0.425,0.35,0.014336917562724014,0.25,6,34,1,2
P0253,20,780.9449999999999,4.12,5,0.45,0.35,0.016366612111292964,0.375,5,203,0,2
P0254,15,893.2566666666667,4.553333333333333,6,0.5666666666666667,0.2,0.01293103448275862,0.25,6,42,2,2
P0255,12,680.4341666666667,4.241666666666666,6,0.3333333333333333,0.5,0.008928571428571428,0.25,6,97,3,1
P0256,6,1259.305,4.366666666666666,5,1.0,0.0,0.004882017900732303,0.375,5,35,4,0
P0257,4,1045.3925,4.225,3,0.875,0.0,0.004,0.625,3,396,2,0
P0258,23,567.1930434782608,4.4173913043478255,5,0.17391304347826086,0.7391304347826086,0.016974169741697416,0.375,5,17,3,1
P0259,10,917.3149999999999,4.36,3,0.65,0.1,0.010787486515641856,0.625,3,382,2,2
P0260,8,1126.88375,4.425,4,0.9375,0.0,0.005835156819839533,0.5,4,87,4,0
P0261,7,995.7457142857144,4.228571428571429,3,0.8571428571428571,0.0,0.005942275042444821,0.625,3,108,5,0
P0262,11,618.59,4.172727272727273,6,0.2727272727272727,0.45454545454545453,0.008613938919342208,0.25,6,105,2,2
P0263,17,527.2394117647059,4.482352941176471,5,0.23529411764705882,0.5882352941176471,0.011879804332634521,0.375,5,11,2,1
P0264,18,771.4627777777778,4.422222222222222,5,0.4444444444444444,0.2222222222222222,0.013109978150036417,0.375,5,54,2,2
P0265,17,633.8764705882353,4.541176470588235,6,0.3235294117647059,0.4117647058823529,0.01223021582733813,0.25,6,44,2,2
P0266,20,642.7825,4.35,6,0.225,0.6,0.015760441292356184,0.25,6,153,2,1
P0267,20,557.039,4.235,6,0.2,0.7,0.01389854065323141,0.25,6,3,3,1
P0268,15,753.448,4.319999999999999,6,0.43333333333333335,0.3333333333333333,0.011655011655011656,0.25,6,52,2,2
P0269,1,489.91,3.9,1,0.0,1.0,1.0,0.875,1,297,5,1
P0270,5,630.822,4.34,3,0.2,0.6,0.004359197907585004,0.625,3,194,5,1
P0271,3,647.49,4.266666666666667,3,0.3333333333333333,0.3333333333333333,0.0072992700729927005,0.625,3,660,5,2
P0272,3,473.7266666666667,4.266666666666667,3,0.16666666666666666,0.6666666666666666,0.005758157389635317,0.625,3,115,0,1
P0273,13,747.3069230769231,4.384615384615385,5,0.5384615384615384,0.23076923076923078,0.009174311926605505,0.375,5,8,1,2
P0274,3,407.57666666666665,4.666666666666667,3,0.0,1.0,0.002347417840375587,0.625,3,64,5,1
P0275,15,633.7626666666667,4.226666666666667,5,0.4,0.3333333333333333,0.011061946902654867,0.375,5,21,0,2
P0276,10,900.4069999999999,4.33,5,0.6,0.1,0.008695652173913044,0.375,5,165,2,2
P0277,10,616.567,4.61,5,0.25,0.5,0.008865248226950355,0.375,5,194,4,2
P0278,19,597.9252631578947,4.389473684210526,6,0.21052631578947367,0.5789473684210527,0.013342696629213483,0.25,6,37,3,1
P0279,12,1022.7108333333334,4.391666666666667,5,0.75,0.08333333333333333,0.009316770186335404,0.375,5,125,2,0
P0280,25,666.06,4.4639999999999995,5,0.24,0.64,0.01885369532428356,0.375,5,130,2,1
P0281,28,604.8614285714285,4.285714285714286,6,0.25,0.5714285714285714,0.01998572448251249,0.25,6,24,2,1
P0282,11,647.22,4.5636363636363635,6,0.36363636363636365,0.36363636363636365,0.009490940465918895,0.25,6,158,1,2
P0283,1,869.02,5.0,1,1.0,0.0,1.0,0.875,1,436,3,0
P0284,28,614.0375,4.321428571428571,6,0.23214285714285715,0.6071428571428571,0.02127659574468085,0.25,6,92,3,1
P0285,17,801.2358823529412,4.335294117647059,5,0.4411764705882353,0.29411764705882354,0.01317829457364341,0.375,5,62,1,2
P0286,3,968.7400000000001,4.466666666666667,3,0.6666666666666666,0.0,0.003947368421052632,0.625,3,119,4,2
P0287,15,706.61,4.34,5,0.4,0.26666666666666666,0.011078286558345642,0.375,5,30,5,2
P0288,2,636.215,4.35,1,0.25,0.5,0.0035714285714285713,0.875,1,524,1,1
P0289,24,632.8425,4.258333333333334,6,0.3333333333333333,0.4583333333333333,0.018691588785046728,0.25,6,88,3,1
P0290,14,719.7271428571429,4.328571428571428,6,0.42857142857142855,0.42857142857142855,0.011637572734829594,0.25,6,197,3,1
P0291,1,317.02,3.6,1,0.0,1.0,1.0,0.875,1,999,1,1
P0292,10,691.701,4.3100000000000005,5,0.4,0.3,0.00782472613458529,0.375,5,36,1,2
P0293,7,1125.3742857142856,4.257142857142857,3,0.8571428571428571,0.0,0.007717750826901874,0.625,3,178,2,0
P0294,31,639.4990322580645,4.361290322580645,6,0.25806451612903225,0.6451612903225806,0.021512838306731435,0.25,6,21,3,1
P0295,6,748.395,4.566666666666666,3,0.4166666666666667,0.3333333333333333,0.005008347245409015,0.625,3,208,5,2
P0296,16,831.581875,4.21875,6,0.53125,0.1875,0.012872083668543845,0.25,6,155,3,2
P0297,8,1203.565,4.4875,4,0.9375,0.0,0.008316008316008316,0.5,4,368,4,0
P0298,1,1073.67,4.3,1,1.0,0.0,1.0,0.875,1,1004,3,0
P0299,3,448.8966666666667,4.466666666666666,2,0.0,1.0,0.0057692307692307696,0.75,2,670,4,1
P0300,16,684.9625,4.20625,5,0.40625,0.3125,0.0142602495543672,0.375,5,54,1,2
P0301,14,656.4350000000001,4.35,5,0.35714285714285715,0.35714285714285715,0.013793103448275862,0.375,5,180,2,2
P0302,4,723.0699999999999,4.0,4,0.375,0.25,0.005706134094151213,0.5,4,633,5,2
P0303,12,1138.5908333333334,4.2749999999999995,5,0.875,0.0,0.011039558417663294,0.375,5,255,2,0
P0304,6,1076.9966666666667,4.233333333333333,3,0.9166666666666666,0.0,0.006952491309385863,0.625,3,270,2,0
P0305,10,1054.025,4.21,4,0.75,0.0,0.007564296520423601,0.5,4,59,0,2
P0306,24,664.9191666666667,4.279166666666667,6,0.3125,0.4583333333333333,0.017429193899782137,0.25,6,61,2,1
P0307,18,673.8611111111111,4.344444444444445,6,0.3055555555555556,0.5,0.013293943870014771,0.25,6,24,4,1
P0308,22,704.35,4.422727272727273,5,0.38636363636363635,0.4090909090909091,0.01630837657524092,0.375,5,102,3,1
P0309,10,814.8489999999999,4.5600000000000005,4,0.6,0.0,0.009746588693957114,0.5,4,127,1,2
P0310,9,992.9677777777777,4.288888888888889,4,0.7777777777777778,0.1111111111111111,0.007413509060955519,0.5,4,112,2,0
P0311,15,637.9573333333334,4.22,4,0.23333333333333334,0.6666666666666666,0.011337868480725623,0.5,4,80,3,1
P0312,29,644.8365517241378,4.324137931034483,6,0.2413793103448276,0.5862068965517241,0.022256331542594012,0.25,6,10,2,1
P0313,9,1137.028888888889,4.411111111111111,4,0.8888888888888888,0.0,0.00741962077493817,0.5,4,228,2,0
P0314,10,709.71,4.0,5,0.45,0.2,0.007855459544383346,0.375,5,80,5,2
P0315,17,854.0894117647059,4.358823529411764,4,0.6176470588235294,0.058823529411764705,0.012481644640234948,0.5,4,98,2,2
P0316,13,951.3715384615384,4.361538461538462,5,0.7692307692307693,0.15384615384615385,0.014656144306651634,0.375,5,144,0,0
P0317,9,1006.1122222222223,4.322222222222222,5,0.8333333333333334,0.0,0.006442376521116679,0.375,5,62,3,0
P0318,22,655.0500000000001,4.2318181818181815,5,0.38636363636363635,0.5,0.01779935275080906,0.375,5,131,5,1
P0319,16,621.904375,4.4125,6,0.34375,0.4375,0.012355212355212355,0.25,6,142,2,1
P0320,6,968.25,4.233333333333333,6,0.9166666666666666,0.0,0.0046801872074883,0.25,6,79,5,0
P0321,10,750.3149999999999,4.2299999999999995,5,0.6,0.0,0.007757951900698216,0.375,5,156,5,2
P0322,8,562.9200000000001,4.3375,5,0.125,0.875,0.007597340930674264,0.375,5,262,1,1
P0323,10,1125.675,4.279999999999999,4,0.85,0.1,0.007987220447284345,0.5,4,91,2,0
P0324,10,977.259,4.51,4,0.85,0.0,0.007331378299120235,0.5,4,75,2,0
P0325,2,361.44,4.25,2,0.0,1.0,0.002325581395348837,0.75,2,574,5,1
P0326,7,1123.9314285714286,4.357142857142857,3,0.9285714285714286,0.0,0.00579950289975145,0.625,3,38,2,0
P0327,12,680.54,4.341666666666667,4,0.4583333333333333,0.16666666666666666,0.008571428571428572,0.5,4,37,2,2
P0328,8,778.0975000000001,4.5875,4,0.625,0.25,0.0074142724745134385,0.5,4,260,3,0
P0329,15,806.922,4.333333333333333,5,0.5333333333333333,0.13333333333333333,0.013089005235602094,0.375,5,228,3,2
P0330,11,1124.391818181818,4.490909090909091,6,0.9545454545454546,0.0,0.008764940239043825,0.25,6,104,0,0
P0331,16,718.22375,4.2375,5,0.46875,0.3125,0.015252621544327931,0.375,5,388,2,2
P0332,6,937.3916666666668,4.266666666666667,4,0.8333333333333334,0.0,0.005415162454873646,0.5,4,130,2,0
P0333,24,577.5225,4.4375,6,0.20833333333333334,0.6666666666666666,0.017155110793423873,0.25,6,30,2,1
P0334,5,565.578,4.14,3,0.1,0.8,0.007052186177715092,0.625,3,248,4,1
P0335,10,1177.459,4.41,4,0.95,0.0,0.010183299389002037,0.5,4,256,2,0
P0336,17,583.3194117647059,4.241176470588235,5,0.29411764705882354,0.5294117647058824,0.012239020878329733,0.375,5,28,3,1
P0337,15,673.4726666666667,4.326666666666667,6,0.3333333333333333,0.4,0.013824884792626729,0.25,6,221,4,2
P0338,12,1006.2141666666666,4.216666666666667,5,0.8333333333333334,0.0,0.01064773735581189,0.375,5,191,2,0
P0339,6,992.6766666666666,4.6499999999999995,3,0.75,0.0,0.004629629629629629,0.625,3,129,3,2
P0340,18,840.2538888888889,4.366666666666666,6,0.5833333333333334,0.05555555555555555,0.014469453376205787,0.25,6,181,1,2
P0341,21,648.7109523809524,4.214285714285714,6,0.30952380952380953,0.42857142857142855,0.014726507713884993,0.25,6,11,0,2
P0342,14,729.2114285714285,4.414285714285714,5,0.42857142857142855,0.35714285714285715,0.012184508268059183,0.375,5,164,0,2
P0343,5,1004.742,4.24,3,0.9,0.0,0.003912363067292645,0.625,3,43,2,0
P0344,8,1015.59625,4.35,3,0.8125,0.0,0.010899182561307902,0.625,3,153,4,0
P0345,5,1221.844,4.24,2,0.8,0.0,0.008849557522123894,0.75,2,565,4,0
P0346,1,519.22,4.1,1,0.0,1.0,1.0,0.875,1,1236,1,1
P0347,5,1188.212,4.24,4,1.0,0.0,0.0037397157816005983,0.5,4,110,2,0
P0348,14,712.7964285714286,4.414285714285714,6,0.5,0.14285714285714285,0.012832263978001834,0.25,6,182,4,2
P0349,9,1003.6211111111111,4.266666666666667,4,0.7222222222222222,0.0,0.0071090047393364926,0.5,4,129,4,2
P0350,6,983.765,4.5,3,0.75,0.0,0.005853658536585366,0.625,3,402,3,0
P0351,1,514.66,3.4,1,0.0,1.0,1.0,0.875,1,165,1,1
P0352,2,677.845,4.05,2,0.25,0.5,0.022988505747126436,0.75,2,427,2,2
P0353,10,916.061,4.4,4,0.8,0.1,0.006939625260235947,0.5,4,18,4,0
P0354,4,554.645,4.85,4,0.125,0.75,0.0034752389226759338,0.5,4,158,5,1
P0355,9,854.1133333333333,4.366666666666666,4,0.5555555555555556,0.1111111111111111,0.007142857142857143,0.5,4,106,3,2
P0356,17,667.2158823529412,4.294117647058823,6,0.35294117647058826,0.4117647058823529,0.012753188297074268,0.25,6,118,2,2
P0357,15,761.6859999999999,4.493333333333334,5,0.5333333333333333,0.26666666666666666,0.013077593722755012,0.375,5,258,0,2
P0358,4,482.845,4.5,3,0.125,0.75,0.0076481835564053535,0.625,3,831,1,1
P0359,9,1232.597777777778,4.433333333333334,3,0.9444444444444444,0.0,0.008928571428571428,0.625,3,385,2,0
P0360,1,405.38,4.3,1,0.0,1.0,1.0,0.875,1,1380,1,1
P0361,5,1147.768,4.14,4,1.0,0.0,0.0050150451354062184,0.5,4,105,4,0
P0362,27,590.8903703703704,4.2518518518518515,6,0.2222222222222222,0.5925925925925926,0.019327129563350035,0.25,6,17,4,1
P0363,21,753.5209523809524,4.371428571428571,5,0.5,0.23809523809523808,0.015151515151515152,0.375,5,76,1,2
P0364,8,988.66125,4.075,3,0.875,0.0,0.006006006006006006,0.625,3,43,0,0
P0365,4,598.0725,4.1,2,0.125,0.75,0.008064516129032258,0.75,2,470,1,1
P0366,16,667.89625,4.20625,6,0.40625,0.3125,0.01392515230635335,0.25,6,275,0,2
P0367,25,643.45,4.32,6,0.28,0.48,0.01988862370723946,0.25,6,108,2,2
P0368,7,835.5671428571429,4.371428571428572,6,0.5,0.2857142857142857,0.006789524733268671,0.25,6,194,2,2
P0369,15,912.6706666666666,4.233333333333333,6,0.7,0.06666666666666667,0.011398176291793313,0.25,6,67,2,2
P0370,9,1158.1155555555556,4.533333333333333,4,0.9444444444444444,0.0,0.008571428571428572,0.5,4,22,2,0
P0371,4,919.8375,4.375,3,0.75,0.0,0.0033927056827820186,0.625,3,110,3,2
P0372,6,1016.735,3.8166666666666664,3,0.75,0.16666666666666666,0.004676539360872954,0.625,3,52,4,0
P0373,14,787.9164285714286,4.421428571428572,6,0.5714285714285714,0.21428571428571427,0.01131770412287793,0.25,6,107,3,2
P0374,7,896.9571428571428,4.257142857142857,4,0.7142857142857143,0.14285714285714285,0.005227781926811053,0.5,4,12,3,0
P0375,23,663.1426086956523,4.4739130434782615,6,0.2391304347826087,0.6521739130434783,0.01590594744121715,0.25,6,8,3,1
P0376,4,738.26,4.325,3,0.375,0.25,0.0031872509960159364,0.625,3,42,1,2
P0377,2,583.38,4.85,2,0.25,0.5,0.023529411764705882,0.75,2,194,4,2
P0378,27,587.5470370370371,4.340740740740741,6,0.16666666666666666,0.7407407407407407,0.02050113895216401,0.25,6,131,2,1
P0379,17,756.7947058823529,4.2823529411764705,6,0.5294117647058824,0.17647058823529413,0.012022630834512023,0.25,6,24,2,2
P0380,15,692.3246666666668,4.026666666666666,5,0.43333333333333335,0.26666666666666666,0.011406844106463879,0.375,5,96,0,2
P0381,13,758.7346153846154,4.4,6,0.5,0.23076923076923078,0.010560519902518278,0.25,6,140,3,2
P0382,20,555.868,4.505,5,0.2,0.65,0.014025245441795231,0.375,5,27,3,1
P0383,2,526.22,3.9,2,0.0,1.0,0.005050505050505051,0.75,2,861,5,1
P0384,4,686.92,4.375,2,0.25,0.5,0.003167062549485352,0.75,2,197,3,2
P0385,1,447.43,4.0,1,0.0,1.0,1.0,0.875,1,1313,1,1
P0386,12,698.4516666666667,4.3999999999999995,5,0.375,0.25,0.010067114093959731,0.375,5,10,0,2
P0387,20,789.4984999999999,4.425,6,0.475,0.2,0.014524328249818447,0.25,6,42,0,2
P0388,14,785.1321428571429,4.4714285714285715,5,0.42857142857142855,0.35714285714285715,0.010393466963622866,0.375,5,10,1,2
P0389,18,761.3561111111111,4.383333333333334,6,0.4722222222222222,0.2777777777777778,0.012720848056537103,0.25,6,14,2,2
P0390,19,553.0563157894736,4.363157894736842,6,0.15789473684210525,0.7368421052631579,0.01486697965571205,0.25,6,19,3,1
P0391,18,788.7011111111111,4.527777777777778,6,0.5,0.16666666666666666,0.01282051282051282,0.25,6,40,5,2
P0392,19,777.6147368421052,4.189473684210526,6,0.5,0.15789473684210525,0.014537107880642693,0.25,6,96,0,2
P0393,16,787.16875,4.425,5,0.5,0.1875,0.012307692307692308,0.375,5,33,1,2
P0394,17,708.67,4.417647058823529,5,0.35294117647058826,0.4117647058823529,0.01335428122545169,0.375,5,170,1,2
P0395,24,582.1470833333334,4.283333333333333,6,0.1875,0.625,0.017699115044247787,0.25,6,73,3,1
P0396,20,771.4045,4.255,6,0.475,0.25,0.01682085786375105,0.25,6,97,2,2
P0397,9,978.2266666666668,4.6,4,0.8888888888888888,0.0,0.009202453987730062,0.5,4,393,0,0
P0398,12,991.2191666666668,4.283333333333333,4,0.7916666666666666,0.08333333333333333,0.008516678495386799,0.5,4,33,4,0
P0399,8,661.00125,4.2375,3,0.375,0.375,0.005970149253731343,0.625,3,26,5,2
P0400,10,1112.5819999999999,4.59,6,0.85,0.0,0.007272727272727273,0.25,6,77,2,0
P0401,21,714.1076190476191,4.3238095238095235,5,0.38095238095238093,0.42857142857142855,0.016496465043205028,0.375,5,108,3,1
P0402,5,553.858,4.0,2,0.3,0.4,0.006305170239596469,0.75,2,321,1,2
P0403,3,467.50666666666666,4.366666666666667,2,0.0,1.0,0.0023237800154918666,0.75,2,113,4,1
P0404,17,759.4447058823529,4.341176470588235,5,0.5,0.17647058823529413,0.013406940063091483,0.375,5,107,0,2
P0405,3,1160.14,4.266666666666667,2,1.0,0.0,0.003045685279187817,0.75,2,454,2,0
P0406,21,646.202380952381,4.338095238095238,6,0.23809523809523808,0.5714285714285714,0.015718562874251496,0.25,6,65,2,1
P0407,13,701.1500000000001,4.438461538461539,6,0.5,0.15384615384615385,0.009984639016897081,0.25,6,102,5,2
P0408,20,744.9715,4.305,6,0.525,0.05,0.01558846453624318,0.25,6,56,1,2
P0409,22,626.8854545454545,4.427272727272728,6,0.29545454545454547,0.5,0.017727639000805803,0.25,6,203,2,1
P0410,14,696.5142857142857,4.364285714285715,5,0.35714285714285715,0.35714285714285715,0.010662604722010662,0.375,5,86,1,2
P0411,20,625.896,4.41,5,0.2,0.6,0.01443001443001443,0.375,5,56,2,1
P0412,18,707.536111111111,4.427777777777778,6,0.3888888888888889,0.2777777777777778,0.01282051282051282,0.25,6,9,1,2
P0413,9,1074.0633333333333,4.311111111111111,3,0.8888888888888888,0.0,0.007401315789473684,0.625,3,88,2,0
P0414,28,611.5396428571429,4.275,5,0.32142857142857145,0.39285714285714285,0.02046783625730994,0.375,5,71,3,2
P0415,8,752.79,4.525,5,0.4375,0.25,0.008547008547008548,0.375,5,475,0,2
P0416,13,736.5223076923078,4.2384615384615385,6,0.34615384615384615,0.38461538461538464,0.009658246656760773,0.25,6,93,4,2
P0417,6,875.1983333333334,4.183333333333334,3,0.6666666666666666,0.16666666666666666,0.0055248618784530384,0.625,3,53,2,0
P0418,4,630.4449999999999,4.6,1,0.25,0.5,0.003952569169960474,0.875,1,43,1,2
P0419,11,1174.8345454545454,4.6454545454545455,5,0.9545454545454546,0.0,0.00993676603432701,0.375,5,39,3,0
P0420,23,636.8978260869565,4.156521739130435,6,0.34782608695652173,0.4782608695652174,0.01757066462948816,0.25,6,49,2,1
P0421,3,634.6866666666666,4.433333333333334,3,0.3333333333333333,0.3333333333333333,0.0028544243577545195,0.625,3,277,4,2
P0422,20,597.925,4.3,5,0.175,0.7,0.01558846453624318,0.375,5,152,4,1
P0423,12,618.3525,4.516666666666667,5,0.375,0.3333333333333333,0.010126582278481013,0.375,5,201,5,2
P0424,4,431.86,4.4,3,0.0,1.0,0.0035842293906810036,0.625,3,18,4,1
P0425,23,744.8621739130435,4.373913043478261,6,0.43478260869565216,0.34782608695652173,0.016487455197132617,0.25,6,18,3,2
P0426,5,556.816,4.159999999999999,5,0.2,0.6,0.004464285714285714,0.375,5,45,5,1
P0427,14,800.5278571428571,4.285714285714286,5,0.5357142857142857,0.14285714285714285,0.009675190048375951,0.375,5,13,3,2
P0428,4,525.9350000000001,4.025,2,0.25,0.75,0.0034482758620689655,0.75,2,240,4,1
P0429,7,838.4271428571428,4.314285714285714,4,0.6428571428571429,0.14285714285714285,0.007658643326039387,0.5,4,316,0,0
P0430,16,897.004375,4.55625,6,0.5625,0.1875,0.011976047904191617,0.25,6,83,2,2
P0431,13,872.2969230769231,4.092307692307692,6,0.6923076923076923,0.15384615384615385,0.0091164095371669,0.25,6,15,0,0
P0432,20,701.0145,4.305,6,0.45,0.25,0.014316392269148175,0.25,6,10,2,2
P0433,18,696.3211111111111,4.394444444444444,5,0.3611111111111111,0.3888888888888889,0.013254786450662739,0.375,5,61,0,2
P0434,14,702.5392857142857,4.1571428571428575,6,0.35714285714285715,0.42857142857142855,0.009880028228652082,0.25,6,15,2,1
P0435,14,526.5849999999999,4.314285714285714,6,0.21428571428571427,0.6428571428571429,0.01003584229390681,0.25,6,6,3,1
P0436,3,965.7566666666667,4.133333333333334,3,0.8333333333333334,0.0,0.003963011889035667,0.625,3,358,4,0
P0437,7,811.9057142857143,4.514285714285714,5,0.6428571428571429,0.14285714285714285,0.006750241080038573,0.375,5,117,4,2
P0438,3,608.96,4.5,2,0.16666666666666666,0.6666666666666666,0.0032822757111597373,0.75,2,107,1,1
P0439,3,508.5833333333333,4.233333333333333,2,0.0,1.0,0.0038022813688212928,0.75,2,537,1,1
P0440,12,723.82,4.441666666666666,4,0.375,0.4166666666666667,0.008948545861297539,0.5,4,29,1,2
P0441,5,857.326,4.5,3,0.7,0.2,0.00441696113074205,0.625,3,39,2,0
P0442,20,765.955,4.3950000000000005,6,0.45,0.35,0.016722408026755852,0.25,6,111,1,2
P0443,13,599.0884615384616,4.207692307692308,6,0.19230769230769232,0.6153846153846154,0.009636767976278725,0.25,6,65,2,1
P0444,20,714.5405,4.4,6,0.325,0.5,0.01443001443001443,0.25,6,35,3,1
P0445,3,596.3633333333333,4.166666666666667,2,0.3333333333333333,0.6666666666666666,0.003181336161187699,0.75,2,511,1,1
P0446,16,820.76625,4.34375,6,0.53125,0.3125,0.013710368466152529,0.25,6,114,1,0
P0447,12,636.2583333333333,4.233333333333333,5,0.2916666666666667,0.4166666666666667,0.008492569002123142,0.375,5,21,1,2
P0448,3,757.3366666666667,4.633333333333334,3,0.3333333333333333,0.3333333333333333,0.002191380569758948,0.625,3,16,5,2
P0449,14,819.335,4.271428571428571,6,0.5,0.2857142857142857,0.010486891385767791,0.25,6,43,1,2
P0450,10,1071.864,4.33,5,0.9,0.0,0.0071174377224199285,0.375,5,47,2,0
P0451,12,979.0408333333334,4.408333333333333,4,0.7916666666666666,0.08333333333333333,0.009654062751407884,0.5,4,198,4,0
P0452,9,681.6433333333333,4.277777777777778,5,0.3333333333333333,0.4444444444444444,0.008364312267657992,0.375,5,208,2,1
P0453,1,652.49,4.5,1,0.5,0.0,1.0,0.875,1,1066,4,2
P0454,16,567.316875,4.3875,6,0.25,0.5625,0.014625228519195612,0.25,6,341,2,1
P0455,5,462.52,4.32,4,0.0,1.0,0.006265664160401002,0.5,4,7,1,1
P0456,4,489.195,4.725,4,0.125,0.75,0.004405286343612335,0.5,4,538,5,1
P0457,6,920.2933333333334,4.5,3,0.75,0.0,0.004548900682335102,0.625,3,132,3,0
P0458,3,781.7966666666666,4.333333333333333,3,0.3333333333333333,0.6666666666666666,0.010869565217391304,0.625,3,841,5,1
P0459,16,714.151875,4.3875,6,0.40625,0.3125,0.011267605633802818,0.25,6,40,5,2
P0460,27,655.6192592592593,4.296296296296297,6,0.2962962962962963,0.5555555555555556,0.019340974212034383,0.25,6,27,2,1
P0461,25,665.1148,4.28,6,0.32,0.48,0.01751927119831815,0.25,6,21,4,1
P0462,6,1163.18,4.25,3,1.0,0.0,0.004437869822485207,0.625,3,23,2,0
P0463,5,1121.486,4.2,3,0.9,0.0,0.006544502617801047,0.625,3,53,2,0
P0464,22,630.7531818181818,4.413636363636363,6,0.29545454545454547,0.45454545454545453,0.015438596491228071,0.25,6,15,3,2
P0465,10,810.301,4.3100000000000005,6,0.55,0.2,0.007107320540156361,0.25,6,22,2,2
P0466,18,661.6227777777779,4.449999999999999,6,0.3055555555555556,0.4444444444444444,0.015037593984962405,0.25,6,191,1,2
P0467,18,523.0572222222222,4.305555555555555,5,0.19444444444444445,0.6111111111111112,0.01386748844375963,0.375,5,78,3,1
P0468,3,646.5966666666667,4.166666666666667,2,0.3333333333333333,0.3333333333333333,0.0057692307692307696,0.75,2,177,2,2
