Rank,UserID,CourseID,CourseCategory,CourseLevel,CourseType,CourseRating,RecommendationScore,pop_score,cat_score,lvl_score,rating_score,Segment,TargetLevel,MatchReason
6,U0025,C0330,Business,Beginner,Video,4.3,0.8625,0.6875,1.0,1.0,0.825,🔭 Tech Explorer,Beginner,Matches your Business interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.3★)
7,U0025,C0005,Business,Beginner,Hybrid,4.1,0.8562500000000001,0.7083333333333334,1.0,1.0,0.7749999999999999,🔭 Tech Explorer,Beginner,Matches your Business interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.1★)
8,U0025,C0314,Business,Beginner,Live,4.3,0.85625,0.6666666666666666,1.0,1.0,0.825,🔭 Tech Explorer,Beginner,Matches your Business interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.3★)
1,U0026,C0271,Data Science,Intermediate,Live,5.0,0.9129032258064516,0.7096774193548387,1.0,1.0,1.0,🚀 Career Climber,Intermediate,Matches your Data Science interest · Perfect Intermediate level fit · Popular in your learner group · Highly rated (5.0★)
2,U0026,C0308,Data Science,Intermediate,Video,4.1,0.905040322580645,0.8709677419354839,1.0,1.0,0.7749999999999999,🚀 Career Climber,Intermediate,Matches your Data Science interest · Perfect Intermediate level fit · Popular in your learner group · Well rated (4.1★)
3,U0026,C0315,Data Science,Intermediate,Video,5.0,0.8935483870967742,0.6451612903225806,1.0,1.0,1.0,🚀 Career Climber,Intermediate,Matches your Data Science interest · Perfect Intermediate level fit · Popular in your learner group · Highly rated (5.0★)
4,U0026,C0361,Data Science,Intermediate,Video,4.2,0.8919354838709677,0.8064516129032258,1.0,1.0,0.8,🚀 Career Climber,Intermediate,Matches your Data Science interest · Perfect Intermediate level fit · Popular in your learner group · Well rated (4.2★)
5,U0026,C0338,Data Science,Intermediate,Video,4.6,0.878225806451613,0.6774193548387096,1.0,1.0,0.8999999999999999,🚀 Career Climber,Intermediate,Matches your Data Science interest · Perfect Intermediate level fit · Popular in your learner group · Highly rated (4.6★)
6,U0026,C0251,Data Science,Intermediate,Video,4.4,0.865725806451613,0.6774193548387096,1.0,1.0,0.8500000000000001,🚀 Career Climber,Intermediate,Matches your Data Science interest · Perfect Intermediate level fit · Popular in your learner group · Well rated (4.4★)
7,U0026,C0004,Data Science,Intermediate,Video,3.6,0.8641129032258065,0.8387096774193549,1.0,1.0,0.65,🚀 Career Climber,Intermediate,Matches your Data Science interest · Perfect Intermediate level fit · Popular in your learner group
8,U0026,C0220,Data Science,Intermediate,Video,4.3,0.859475806451613,0.6774193548387096,1.0,1.0,0.825,🚀 Career Climber,Intermediate,Matches your Data Science interest · Perfect Intermediate level fit · Popular in your learner group · Well rated (4.3★)
1,U0028,C0151,Technology,Intermediate,Video,4.7,0.98125,1.0,1.0,1.0,0.925,📚 Deep Specialist,Intermediate,Matches your Technology interest · Perfect Intermediate level fit · Popular in your learner group · Highly rated (4.7★)
2,U0028,C0383,Technology,Intermediate,Video,4.5,0.8187500000000001,0.5,1.0,1.0,0.875,📚 Deep Specialist,Intermediate,Matches your Technology interest · Perfect Intermediate level fit · Highly rated (4.5★)
3,U0028,C0123,Technology,Intermediate,Live,4.1,0.7937500000000001,0.5,1.0,1.0,0.7749999999999999,📚 Deep Specialist,Intermediate,Matches your Technology interest · Perfect Intermediate level fit · Well rated (4.1★)
4,U0028,C0355,Technology,Intermediate,Live,3.7,0.76875,0.5,1.0,1.0,0.675,📚 Deep Specialist,Intermediate,Matches your Technology interest · Perfect Intermediate level fit
5,U0028,C0111,Health & Wellness,Intermediate,Video,4.2,0.7,1.0,0.0,1.0,0.8,📚 Deep Specialist,Intermediate,Perfect Intermediate level fit · Popular in your learner group · Well rated (4.2★)
6,U0028,C0190,Technology,Intermediate,Live,5.0,0.7,0.0,1.0,1.0,1.0,📚 Deep Specialist,Intermediate,Matches your Technology interest · Perfect Intermediate level fit · Highly rated (5.0★)
7,U0028,C0051,Technology,Intermediate,Video,4.7,0.68125,0.0,1.0,1.0,0.925,📚 Deep Specialist,Intermediate,Matches your Technology interest · Perfect Intermediate level fit · Highly rated (4.7★)
8,U0028,C0312,Technology,Intermediate,Video,4.5,0.66875,0.0,1.0,1.0,0.875,📚 Deep Specialist,Intermediate,Matches your Technology interest · Perfect Intermediate level fit · Highly rated (4.5★)
1,U0030,C0151,Technology,Intermediate,Video,4.7,0.73125,1.0,0.0,1.0,0.925,📚 Deep Specialist,Intermediate,Perfect Intermediate level fit · Popular in your learner group · Highly rated (4.7★)
2,U0030,C0082,Marketing,Advanced,Live,4.3,0.70625,0.5,1.0,0.5,0.825,📚 Deep Specialist,Intermediate,Matches your Marketing interest · Close to your target level · Well rated (4.3★)
3,U0030,C0111,Health & Wellness,Intermediate,Video,4.2,0.7,1.0,0.0,1.0,0.8,📚 Deep Specialist,Intermediate,Perfect Intermediate level fit · Popular in your learner group · Well rated (4.2★)
4,U0030,C0202,Marketing,Intermediate,Video,4.7,0.68125,0.0,1.0,1.0,0.925,📚 Deep Specialist,Intermediate,Matches your Marketing interest · Perfect Intermediate level fit · Highly rated (4.7★)
5,U0030,C0054,Marketing,Intermediate,Hybrid,4.6,0.675,0.0,1.0,1.0,0.8999999999999999,📚 Deep Specialist,Intermediate,Matches your Marketing interest · Perfect Intermediate level fit · Highly rated (4.6★)
6,U0030,C0265,Marketing,Intermediate,Live,4.3,0.65625,0.0,1.0,1.0,0.825,📚 Deep Specialist,Intermediate,Matches your Marketing interest · Perfect Intermediate level fit · Well rated (4.3★)
7,U0030,C0213,Marketing,Intermediate,Hybrid,4.3,0.65625,0.0,1.0,1.0,0.825,📚 Deep Specialist,Intermediate,Matches your Marketing interest · Perfect Intermediate level fit · Well rated (4.3★)
8,U0030,C0279,Marketing,Intermediate,Live,4.1,0.64375,0.0,1.0,1.0,0.7749999999999999,📚 Deep Specialist,Intermediate,Matches your Marketing interest · Perfect Intermediate level fit · Well rated (4.1★)
1,U0031,C0183,Data Science,Beginner,Hybrid,5.0,0.958139534883721,0.8604651162790697,1.0,1.0,1.0,🔭 Tech Explorer,Beginner,Matches your Data Science interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (5.0★)
2,U0031,C0359,Data Science,Beginner,Self-Paced,4.8,0.945639534883721,0.8604651162790697,1.0,1.0,0.95,🔭 Tech Explorer,Beginner,Matches your Data Science interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.8★)
3,U0031,C0131,Data Science,Beginner,Live,4.5,0.9129360465116279,0.813953488372093,1.0,1.0,0.875,🔭 Tech Explorer,Beginner,Matches your Data Science interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.5★)
4,U0031,C0336,Data Science,Beginner,Self-Paced,4.1,0.9088662790697674,0.8837209302325582,1.0,1.0,0.7749999999999999,🔭 Tech Explorer,Beginner,Matches your Data Science interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.1★)
5,U0031,C0348,Data Science,Beginner,Live,4.4,0.9066860465116279,0.813953488372093,1.0,1.0,0.8500000000000001,🔭 Tech Explorer,Beginner,Matches your Data Science interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.4★)
6,U0031,C0313,Data Science,Beginner,Live,4.7,0.9045058139534883,0.7441860465116279,1.0,1.0,0.925,🔭 Tech Explorer,Beginner,Matches your Data Science interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.7★)
7,U0031,C0252,Data Science,Beginner,Self-Paced,3.9,0.8824127906976745,0.8372093023255814,1.0,1.0,0.725,🔭 Tech Explorer,Beginner,Matches your Data Science interest · Perfect Beginner level fit · Popular in your learner group
8,U0031,C0186,Data Science,Beginner,Video,4.4,0.8787790697674419,0.7209302325581395,1.0,1.0,0.8500000000000001,🔭 Tech Explorer,Beginner,Matches your Data Science interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.4★)
1,U0034,C0270,Arts & Creativity,Beginner,Video,4.0,0.85625,0.7291666666666666,1.0,1.0,0.75,🔭 Tech Explorer,Beginner,Matches your Arts & Creativity interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.0★)
2,U0034,C0021,Arts & Creativity,Beginner,Live,4.3,0.8500000000000001,0.6458333333333334,1.0,1.0,0.825,🔭 Tech Explorer,Beginner,Matches your Arts & Creativity interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.3★)
3,U0034,C0385,Arts & Creativity,Beginner,Self-Paced,4.0,0.84375,0.6875,1.0,1.0,0.75,🔭 Tech Explorer,Beginner,Matches your Arts & Creativity interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.0★)
4,U0034,C0047,Arts & Creativity,Beginner,Video,4.6,0.8437499999999999,0.5625,1.0,1.0,0.8999999999999999,🔭 Tech Explorer,Beginner,Matches your Arts & Creativity interest · Perfect Beginner level fit · Highly rated (4.6★)
5,U0034,C0089,Arts & Creativity,Beginner,Video,4.0,0.83125,0.6458333333333334,1.0,1.0,0.75,🔭 Tech Explorer,Beginner,Matches your Arts & Creativity interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.0★)
6,U0034,C0287,Arts & Creativity,Beginner,Video,3.2,0.83125,0.8125,1.0,1.0,0.55,🔭 Tech Explorer,Beginner,Matches your Arts & Creativity interest · Perfect Beginner level fit · Popular in your learner group
7,U0034,C0147,Arts & Creativity,Beginner,Video,4.0,0.8125,0.5833333333333334,1.0,1.0,0.75,🔭 Tech Explorer,Beginner,Matches your Arts & Creativity interest · Perfect Beginner level fit · Well rated (4.0★)
8,U0034,C0165,Arts & Creativity,Beginner,Self-Paced,4.7,0.8125,0.4375,1.0,1.0,0.925,🔭 Tech Explorer,Beginner,Matches your Arts & Creativity interest · Perfect Beginner level fit · Highly rated (4.7★)
1,U0035,C0381,Technology,Beginner,Live,4.7,0.98125,1.0,1.0,1.0,0.925,🔭 Tech Explorer,Beginner,Matches your Technology interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.7★)
2,U0035,C0386,Technology,Beginner,Video,4.5,0.9478197674418605,0.9302325581395349,1.0,1.0,0.875,🔭 Tech Explorer,Beginner,Matches your Technology interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.5★)
3,U0035,C0027,Technology,Beginner,Video,4.5,0.9408430232558138,0.9069767441860465,1.0,1.0,0.875,🔭 Tech Explorer,Beginner,Matches your Technology interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.5★)
4,U0035,C0150,Technology,Beginner,Video,4.4,0.9276162790697674,0.8837209302325582,1.0,1.0,0.8500000000000001,🔭 Tech Explorer,Beginner,Matches your Technology interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.4★)
5,U0035,C0300,Technology,Beginner,Live,5.0,0.9162790697674419,0.7209302325581395,1.0,1.0,1.0,🔭 Tech Explorer,Beginner,Matches your Technology interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (5.0★)
6,U0035,C0205,Technology,Beginner,Video,4.9,0.9100290697674419,0.7209302325581395,1.0,1.0,0.9750000000000001,🔭 Tech Explorer,Beginner,Matches your Technology interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.9★)
7,U0035,C0290,Technology,Beginner,Video,4.4,0.9066860465116279,0.813953488372093,1.0,1.0,0.8500000000000001,🔭 Tech Explorer,Beginner,Matches your Technology interest · Perfect Beginner level fit · Popular in your learner group · Well rated (4.4★)
8,U0035,C0140,Technology,Beginner,Live,4.7,0.8765988372093023,0.6511627906976745,1.0,1.0,0.925,🔭 Tech Explorer,Beginner,Matches your Technology interest · Perfect Beginner level fit · Popular in your learner group · Highly rated (4.7★)
1,U0036,C0216,Business,Intermediate,Hybrid,4.7,0.8812499999999999,0.6666666666666666,1.0,1.0,0.925,🔭 Tech Explorer,Intermediate,Matches your Business interest · Perfect Intermediate level fit · Popular in your learner group · Highly rated (4.7★)
2,U0036,C0226,Business,Intermediate,Video,4.2,0.8499999999999999,0.6666666666666666,1.0,1.0,0.8,🔭 Tech Explorer,Intermediate,Matches your Business interest · Perfect Intermediate level fit · Popular in your learner group · Well rated (4.2★)
3,U0036,C0063,Business,Intermediate,Video,4.0,0.8374999999999999,0.6666666666666666,1.0,1.0,0.75,🔭 Tech Explorer,Intermediate,Matches your Business interest · Perfect Intermediate level fit · Popular in your learner group · Well rated (4.0★)
4,U0036,C0139,Business,Intermediate,Self-Paced,4.5,0.8374999999999999,0.5625,1.0,1.0,0.875,🔭 Tech Explorer,Intermediate,Matches your Business interest · Perfect Intermediate level fit · Highly rated (4.5★)
5,U0036,C0212,Business,Intermediate,Video,4.4,0.81875,0.5208333333333334,1.0,1.0,0.8500000000000001,🔭 Tech Explorer,Intermediate,Matches your Business interest · Perfect Intermediate level fit · Well rated (4.4★)
6,U0036,C0334,Business,Intermediate,Self-Paced,4.5,0.8125,0.4791666666666667,1.0,1.0,0.875,🔭 Tech Explorer,Intermediate,Matches your Business interest · Perfect Intermediate level fit · Highly rated (4.5★)
7,U0036,C0243,Business,Intermediate,Hybrid,4.3,0.8125,0.5208333333333334,1.0,1.0,0.825,🔭 Tech Explorer,Intermediate,Matches your Business interest · Perfect Intermediate level fit · Well rated (4.3★)
8,U0036,C0145,Business,Intermediate,Hybrid,4.6,0.8124999999999999,0.4583333333333333,1.0,1.0,0.8999999999999999,🔭 Tech Explorer,Intermediate,Matches your Business interest · Perfect Intermediate level fit · Highly rated (4.6★)
1,U0039,C0054,Marketing,Intermediate,Hybrid,4.6,0.9149999999999999,0.8,1.0,1.0,0.8999999999999999,🚀 Career Climber,Intermediate,Matches your Marketing interest · Perfect Intermediate level fit · Popular in your learner group · Highly rated (4.6★)
2,U0039,C0202,Marketing,Intermediate,Video,4.7,0.9012499999999999,0.7333333333333333,1.0,1.0,0.925,🚀 Career Climber,Intermediate,Matches your Marketing interest · Perfect Intermediate level fit · Popular in your learner group · Highly rated (4.7★)
3,U0039,C0297,Marketing,Intermediate,Video,4.0,0.8775,0.8,1.0,1.0,0.75,🚀 Career Climber,Intermediate,Matches your Marketing interest · Perfect Intermediate level fit · Popular in your learner group · Well rated (4.0★)
4,U0039,C0199,Marketing,Intermediate,Video,4.1,0.8737499999999999,0.7666666666666667,1.0,1.0,0.7749999999999999,🚀 Career Climber,Intermediate,Matches your Marketing interest · Perfect Intermediate level fit · Popular in your learner group · Well rated (4.1★)
5,U0039,C0016,Marketing,Intermediate,Self-Paced,4.0,0.8474999999999999,0.7,1.0,1.0,0.75,🚀 Career Climber,Intermediate,Matches your Marketing interest · Perfect Intermediate level fit · Popular in your learner group · Well rated (4.0★)
6,U0039,C0020,Marketing,Intermediate,Hybrid,3.7,0.8287499999999999,0.7,1.0,1.0,0.675,🚀 Career Climber,Intermediate,Matches your Marketing interest · Perfect Intermediate level fit · Popular in your learner group
7,U0039,C0331,Marketing,Intermediate,Video,3.2,0.8274999999999999,0.8,1.0,1.0,0.55,🚀 Career Climber,Intermediate,Matches your Marketing interest · Perfect Intermediate level fit · Popular in your learner group
8,U0039,C0321,Marketing,Intermediate,Hybrid,3.4,0.8099999999999999,0.7,1.0,1.0,0.6,🚀 Career Climber,Intermediate,Matches your Marketing interest · Perfect Intermediate level fit · Popular in your learner group
1,U0040,C0192,Technology,Intermediate,Video,4.3,0.85625,0.6666666666666666,1.0,1.0,0.825,🔭 Tech Explorer,Intermediate,Matches your Technology interest · Perfect Intermediate level fit · Popular in your learner group · Well rated (4.3★)
2,U0040,C0151,Technology,Intermediate,Video,4.7,0.83125,0.5,1.0,1.0,0.925,🔭 Tech Explorer,Intermediate,Matches your Technology interest · Perfect Intermediate level fit · Highly rated (4.7★)
3,U0040,C0221,Technology,Intermediate,Video,4.4,0.8312499999999999,0.5625,1.0,1.0,0.8500000000000001,🔭 Tech Explorer,Intermediate,Matches your Technology interest · Perfect Intermediate level fit · Well rated (4.4★)
